sales_id,alias,created_at,sale_date
385873,a35d46b1-b61d-4b4e-8462-7586b036a224,2019-09-03 11:14:32.10925+06,2019-09-03 11:13:33+06
385874,122a0066-c55d-441c-acb7-74c80c94ac81,2019-09-03 11:14:35.297959+06,2019-09-03 11:12:27+06
385875,beefe8f3-e541-4d9b-8bf8-6b3cab0a3761,2019-09-03 11:14:49.561689+06,2019-09-03 11:14:18+06
385876,9cdf3bc8-1c4a-4485-9e7b-929d2ae1f4f1,2019-09-03 11:15:00.17393+06,2019-09-03 11:14:46+06
385877,0fdecebf-c694-4b3f-9f5c-a709ff2f4ef5,2019-09-03 11:15:14.277497+06,2019-09-03 11:14:36+06
385878,7d9764d8-adb5-4c11-b784-fa01b161ffbd,2019-09-03 11:15:26.575056+06,2019-09-03 11:14:55+06
385879,279799d6-ff1d-4e00-8136-3f0e670f7546,2019-09-03 11:15:33.734327+06,2019-09-03 11:14:15+06
385880,b2d284cf-3dd5-4feb-b237-7b23a66b75da,2019-09-03 11:15:40.019456+06,2019-09-03 11:15:13+06
385881,1a58c274-ffc7-4e18-8b9b-1238dec44c2a,2019-09-03 11:16:31.796494+06,2019-09-03 11:14:48+06
385882,6e91a228-e05d-4d42-a334-d7e63c705120,2019-09-03 11:16:46.034151+06,2019-09-03 11:13:24+06
385883,ea204917-fcdf-4f7f-99c4-faa8eba70a04,2019-09-03 11:16:54.370707+06,2019-09-03 11:16:09+06
385884,62a609ef-739d-4a82-9621-9195d8d12af0,2019-09-03 11:17:03.766278+06,2019-09-03 11:15:45+06
385885,232e746b-4aff-4592-bb78-b46149f2f9f9,2019-09-03 11:17:45.151213+06,2019-09-03 11:17:28+06
385886,34a15b39-606c-4825-a583-45bbde0a684d,2019-09-03 11:17:55.580674+06,2019-09-03 11:16:15+06
385887,44704034-40d4-4980-a1a9-f5a7d11f3d06,2019-09-03 11:18:23.800741+06,2019-09-03 11:17:35+06
385888,14b73ea4-f206-434a-bf2a-d1d5b931afff,2019-09-03 11:18:24.268106+06,2019-09-03 11:17:49+06
385889,a767e854-221d-467e-9631-d1c4417f9459,2019-09-03 11:18:36.047792+06,2019-09-03 11:18:19+06
385890,dad47156-d8d6-472c-a32a-2304f00ffbfe,2019-09-03 11:18:44.049716+06,2019-09-03 11:16:34+06
385891,49e57f65-6154-4bed-bbac-4b7674189e4b,2019-09-03 11:18:50.843937+06,2019-09-03 11:18:10+06
385892,20c871d5-a1de-47f9-b89f-e7d800cb368a,2019-09-03 11:19:08.307917+06,2019-09-03 11:18:31+06
385893,7107b2c4-bb3f-46d9-9340-01302576d74a,2019-09-03 11:19:13.631329+06,2019-09-03 11:16:29+06
385894,b45098ea-0b22-4c88-b97c-3260d21410e3,2019-09-03 11:19:15.661571+06,2019-09-03 11:15:10+06
385895,af11fad9-f016-4453-819c-d66dcd45b3ea,2019-09-03 11:19:38.471424+06,2019-09-03 11:19:04+06
385896,18a62d9f-6b8a-4ba7-a25c-8009631892c0,2019-09-03 11:19:46.24293+06,2019-09-03 11:19:07+06
385897,c3420523-6633-4cc8-bff4-1e21021165e4,2019-09-03 11:19:56.195244+06,2019-09-03 11:20:01+06
385898,9f3d21e6-cb4e-452f-a1ee-b04326f8dcac,2019-09-03 11:20:17.008807+06,2019-09-03 11:19:21+06
385899,2685cd8e-fdf6-40b2-90e9-afc5242ba564,2019-09-03 11:20:44.727661+06,2019-09-03 11:19:54+06
385900,6f0ce4ec-0392-49f2-80a2-39837fc255d5,2019-09-03 11:21:07.331938+06,2019-09-03 10:55:30+06
385901,492f0b80-2d5e-49a9-a9dd-cda5c4b1c432,2019-09-03 11:21:25.865821+06,2019-09-03 11:18:19+06
385902,10f9d623-4b62-4693-bd87-8c49820e5e51,2019-09-03 11:22:02.550601+06,2019-09-03 11:20:45+06
385903,8ce2b91f-ef8c-4472-83ca-8cd3137ce7f4,2019-09-03 11:22:16.354227+06,2019-09-03 11:20:06+06
385904,af334094-bc06-40cd-8dc0-987f4366f263,2019-09-03 11:22:48.268279+06,2019-09-03 11:21:28+06
385905,f31e0f24-f91f-459c-b9d0-98aff5536d58,2019-09-03 11:23:15.956117+06,2019-09-03 11:19:41+06
385906,f5406fd8-a30b-44e6-8c25-2629e995b977,2019-09-03 11:23:19.421607+06,2019-09-03 11:17:55+06
385907,25a6a359-0f52-4df8-a106-2710032e0cfb,2019-09-03 11:23:37.195448+06,2019-09-03 11:13:28+06
385908,ea9a9db3-9001-4feb-bedd-5ac9f52807e0,2019-09-03 11:23:37.450798+06,2019-09-03 11:17:43+06
385909,5b51c1ff-8a77-4529-9509-923a2bfc10c9,2019-09-03 11:23:45.422039+06,2019-09-03 11:22:15+06
385910,69004341-f927-454f-bdd4-91b2256c1d06,2019-09-03 11:23:47.433349+06,2019-09-03 11:22:48+06
385911,e7149128-7ba2-4ccc-b856-86884955e602,2019-09-03 11:24:08.773004+06,2019-09-03 11:12:57+06
385912,0d1b022b-e064-41f2-b884-5138c13fa97e,2019-09-03 11:24:13.022833+06,2019-09-03 11:22:57+06
385913,7f2bf7d2-54f4-4782-8408-0424f12eb58f,2019-09-03 11:24:26.041921+06,2019-09-03 10:47:29+06
385914,f6865812-6c3b-4e94-b693-f4070f52d071,2019-09-03 11:24:38.586515+06,2019-09-03 11:21:29+06
385915,3f072d2f-6163-4371-bd90-4937d926b179,2019-09-03 11:24:44.579515+06,2019-09-03 11:23:47+06
385916,6a17e59d-5293-43fb-925b-dbfd656c6745,2019-09-03 11:24:52.214319+06,2019-09-03 11:24:38+06
385917,1e901a74-8395-4623-b4fc-5cfe4c988f41,2019-09-03 11:25:10.40416+06,2019-09-03 11:20:25+06
385918,a094ee4f-254a-4768-b5c1-e5836d8cf1c5,2019-09-03 11:25:40.902493+06,2019-09-03 11:23:20+06
385919,dfb8fce3-9b07-4295-a745-157a2da27733,2019-09-03 11:25:47.717822+06,2019-09-03 11:25:25+06
385920,2f032380-8809-4d05-a9a2-22d4a95364b0,2019-09-03 11:25:57.628835+06,2019-09-03 11:24:57+06
385921,7d163b02-ee1d-4a18-b25f-5ff92051de19,2019-09-03 11:26:01.891648+06,2019-09-03 11:25:20+06
385922,77c82e1a-5de5-494b-8b0e-6d318add6c51,2019-09-03 11:26:06.472096+06,2019-09-03 11:22:00+06
385923,acd34faa-1a5a-4abf-a047-73f8e15bf128,2019-09-03 11:26:07.105114+06,2019-09-03 11:24:10+06
385924,9ced345f-ee95-4e85-8999-5333ac39f121,2019-09-03 11:26:48.989907+06,2019-09-03 11:25:51+06
385925,33cbb6bc-1520-4137-b0c4-d93e904317a8,2019-09-03 11:26:51.211627+06,2019-09-03 11:26:20+06
385926,348737cc-cf71-45e6-b6f9-408e42cfc798,2019-09-03 11:26:58.393626+06,2019-09-03 11:25:57+06
385927,b4201f21-dfbf-47cb-9705-ad0d8cac62a7,2019-09-03 11:27:10.566275+06,2019-09-03 11:26:42+06
385928,1d5abb67-b333-491d-ace0-cb6c2905172a,2019-09-03 11:27:30.091444+06,2019-09-03 11:27:14+06
385929,2541896e-62bd-41f8-847b-d9826343b2cf,2019-09-03 11:27:57.462047+06,2019-09-03 11:26:38+06
385930,fc707b10-51f8-4e4f-aa06-901aade0b0b7,2019-09-03 11:27:58.756929+06,2019-09-03 11:23:33+06
385931,91c239f1-5517-4ee6-9676-4cf7b871debb,2019-09-03 11:28:03.229733+06,2019-09-03 11:24:28+06
385932,d4976898-f204-40ff-80ae-b4a0f07383ad,2019-09-03 11:28:44.190609+06,2019-09-03 11:26:08+06
385933,5b18a6ad-2b67-44aa-bd85-3cc4505edc74,2019-09-03 11:28:55.767076+06,2019-09-03 11:27:10+06
385934,ec870430-d096-49fb-b239-3aead445b0bd,2019-09-03 11:29:26.641509+06,2019-09-03 11:26:27+06
385935,4617893b-c85b-42bc-a2ea-dcc957ed3071,2019-09-03 11:30:10.181547+06,2019-09-03 11:27:16+06
385936,a4565828-5640-4821-abbe-9fda7a3dc657,2019-09-03 11:30:48.713661+06,2019-09-03 11:29:25+06
385937,ad862058-6669-403f-a529-e10eef21adb2,2019-09-03 11:30:51.160321+06,2019-09-03 11:26:22+06
385938,76366467-3f3e-4ac0-945b-b28348253cfe,2019-09-03 11:30:54.894175+06,2019-09-03 11:30:02+06
385939,23bf78d4-03b0-42af-9926-e024ba5be4cf,2019-09-03 11:31:05.411279+06,2019-09-03 11:30:11+06
385940,3947304b-98a5-416d-94b2-7afdda2cf200,2019-09-03 11:31:07.240009+06,2019-09-03 11:28:01+06
385941,743c73e0-bfae-490f-8951-d43e38eab232,2019-09-03 11:31:23.005505+06,2019-09-03 11:30:54+06
385942,33e0df64-e54a-4e59-b023-a26b4231e402,2019-09-03 11:31:27.81179+06,2019-09-03 11:30:50+06
385943,7391b1c5-1df3-4580-9cab-493a45da6d11,2019-09-03 11:31:36.885914+06,2019-09-03 11:31:21+06
385944,ece83006-2123-4108-b98f-8aad2b5a45a3,2019-09-03 11:31:39.808393+06,2019-09-03 11:31:11+06
385945,ecb0401f-3e76-4b23-aa70-d8461534664b,2019-09-03 11:31:41.475342+06,2019-09-03 11:31:21+06
385946,265986ff-6a27-4fb7-8dba-79f34ccec8b6,2019-09-03 11:31:54.148639+06,2019-09-03 11:31:23+06
385947,e418750c-ef9f-4c1e-b804-d64b5d3d8714,2019-09-03 11:32:04.442542+06,2019-09-03 11:30:56+06
385948,69f5fa2f-53a9-4812-b346-a78eefd65836,2019-09-03 11:32:21.98657+06,2019-09-03 11:31:59+06
385949,5516dab9-617e-4036-9ac9-067b2a679335,2019-09-03 11:32:30.776447+06,2019-09-03 11:29:25+06
385950,a592907c-ae70-41a2-b0ae-20a58815c73c,2019-09-03 11:32:35.435446+06,2019-09-03 11:31:54+06
385951,bc1cc451-7b00-4705-b4a1-4c2cba6c197b,2019-09-03 11:32:54.380712+06,2019-09-03 11:31:54+06
385952,a3d93ef1-f572-4b8f-b3ff-0b08d376792f,2019-09-03 11:33:10.387104+06,2019-09-03 11:32:38+06
385953,82920a40-034c-4720-ab72-b1d48b05d6eb,2019-09-03 11:33:55.570278+06,2019-09-03 11:32:29+06
385954,74a4ab45-698b-4a60-8fe8-9449ee5f9218,2019-09-03 11:34:14.550324+06,2019-09-03 11:32:15+06
385955,174c60bb-c0f3-4c6f-a806-a43b8efa5db0,2019-09-03 11:34:32.396201+06,2019-09-03 11:31:45+06
385956,55e3c4c0-c3e8-4fb9-9e3f-fd18fa7d3aad,2019-09-03 11:34:35.058837+06,2019-09-03 11:32:36+06
385957,98291ffe-c607-4662-9d65-621f4f11cb80,2019-09-03 11:34:38.905129+06,2019-09-03 11:33:00+06
385958,86d81ccf-6a02-49bf-8104-e173e69c8815,2019-09-03 11:34:45.88211+06,2019-09-03 11:34:17+06
385959,a6fdd333-caf7-48c5-8b48-1de87a84ca17,2019-09-03 11:35:13.022765+06,2019-09-03 11:32:32+06
385960,be50f0b6-1f20-4cab-bce0-2c006723cc58,2019-09-03 11:35:14.007405+06,2019-09-03 11:34:37+06
385961,8b5482d1-33ce-4e33-9c79-4d032ac94f32,2019-09-03 11:35:15.762329+06,2019-09-03 11:34:08+06
385962,ec7754e6-d251-4e72-a6c9-006b09070d8c,2019-09-03 11:35:24.636266+06,2019-09-03 11:34:23+06
385963,22a83486-406a-44f1-bdbf-44fd86f2135d,2019-09-03 11:35:26.434813+06,2019-09-03 10:55:38+06
385964,f78b0f2a-c3a7-4590-aceb-6c84ccc0a5be,2019-09-03 11:35:41.819152+06,2019-09-03 11:33:12+06
385965,92b9fcfb-8674-431b-85b1-ba6b537910b8,2019-09-03 11:36:00.032456+06,2019-09-03 11:34:39+06
385966,cb65b55e-5b7f-46f0-bfaf-5ce5ff77b5ff,2019-09-03 11:36:24.788568+06,2019-09-03 11:35:35+06
385967,28ee4607-fb17-493f-852e-b0a08612038b,2019-09-03 11:36:30.072215+06,2019-09-03 11:34:59+06
385968,9f06c805-4222-4557-83d7-de030c947cde,2019-09-03 11:36:37.915297+06,2019-09-03 11:35:46+06
385969,2d03ba31-73f7-465a-9490-a951fbf082ed,2019-09-03 11:36:40.234359+06,2019-09-03 11:34:38+06
385970,49b0ccf7-02cf-46de-91a1-b1240d21e32c,2019-09-03 11:37:01.939463+06,2019-09-03 11:33:53+06
385971,48d2148e-6f61-4b10-9c7d-13560cf3cd2a,2019-09-03 11:37:38.997778+06,2019-09-03 11:36:41+06
385972,f1d6b9d7-5e19-4ec5-9d93-759ae2fac73f,2019-09-03 11:37:39.101574+06,2019-09-03 11:36:45+06
385973,691324e2-b062-4b07-80a0-2127f6200cee,2019-09-03 11:37:39.708686+06,2019-09-03 11:37:46+06
385974,b2ed7191-6cb5-4dec-887f-5e651876a16e,2019-09-03 11:37:52.220833+06,2019-09-03 11:37:51+06
385975,c9c6b83d-48c4-4536-a6f6-85bba6b6b54d,2019-09-03 11:37:57.008177+06,2019-09-03 11:37:42+06
385976,3ad55f60-aee2-41cc-9dbb-863e114ff5cc,2019-09-03 11:37:59.455449+06,2019-09-03 11:35:35+06
385977,05ae8fed-38b6-4f79-8324-df473ad3b49b,2019-09-03 11:39:06.93624+06,2019-09-03 11:36:41+06
385978,7e433805-8a70-47bf-a381-2d2141908da7,2019-09-03 11:39:11.207523+06,2019-09-03 11:38:15+06
385979,79a86382-b9f0-41af-a757-bcdf6e805b82,2019-09-03 11:39:13.176324+06,2019-09-03 11:05:59+06
385980,796a98ef-29d5-457b-ad50-812671446a00,2019-09-03 11:39:21.914337+06,2019-09-03 11:29:30+06
385981,8ee96d6a-a80f-4cb5-84f6-d3cb27e41c80,2019-09-03 11:39:25.153816+06,2019-09-03 11:38:51+06
385982,40cfff0b-f520-4e81-815b-de5b6520d0d2,2019-09-03 11:39:55.610252+06,2019-09-03 11:39:27+06
385983,4d3525db-078f-414a-80ef-92c35b3d6573,2019-09-03 11:40:07.051987+06,2019-09-03 11:39:34+06
385984,3ca10b61-db2d-4ba6-a970-aa001ff58470,2019-09-03 11:40:39.825845+06,2019-09-03 11:40:18+06
385985,77526642-9ec5-41d0-a55c-a7b8845f379f,2019-09-03 11:40:55.174765+06,2019-09-03 11:38:10+06
385986,62aeb043-a64e-4bb6-8b6a-af71090ff2ba,2019-09-03 11:41:02.646494+06,2019-09-03 11:40:52+06
385987,fea9c722-aab8-4e38-80f1-5e18edce4b52,2019-09-03 11:41:59.711234+06,2019-09-03 11:38:17+06
385988,79aa7a05-e7fb-4105-ab42-a38cc1837e19,2019-09-03 11:42:09.784497+06,2019-09-03 11:08:54+06
385989,92a1b590-eb4d-4193-b32f-6bdd443bf134,2019-09-03 11:42:32.590517+06,2019-09-03 11:41:46+06
385990,360547e0-26aa-48fa-a749-76a27f53a498,2019-09-03 11:43:02.148256+06,2019-09-03 11:41:30+06
385991,7d70af63-ec4d-49ba-af12-6c8dd9eca58f,2019-09-03 11:43:10.62449+06,2019-09-03 11:41:14+06
385992,dbc3f4a9-ab30-4294-8838-040c93ab0a0a,2019-09-03 11:43:21.092298+06,2019-09-03 11:41:33+06
385993,831ddc21-7b2a-4933-bea6-b9ce054f9e9c,2019-09-03 11:43:21.789889+06,2019-09-03 11:42:34+06
385994,a06a677a-3fe1-48fb-bb03-0c2f2795fc88,2019-09-03 11:44:09.862717+06,2019-09-03 11:43:11+06
385995,113f1992-f10c-4a1c-850c-1c31325ec748,2019-09-03 11:44:43.479364+06,2019-09-03 11:40:53+06
385996,cb88244b-451f-4c93-9f78-e79f303de993,2019-09-03 11:45:25.481997+06,2019-09-03 11:43:41+06
385997,1140e3aa-56c1-42af-a6e1-7fb5411f8da6,2019-09-03 11:45:28.35681+06,2019-09-03 11:44:59+06
385998,07a6b1fb-ff9d-441e-b5da-a5fcc90e5d36,2019-09-03 11:45:39.589511+06,2019-09-03 11:42:33+06
385999,53c01918-0059-4be9-8629-0278462bc8e2,2019-09-03 11:45:42.53523+06,2019-09-03 11:43:28+06
386000,cfde5393-237c-4cbf-8e33-82e31f36c7e2,2019-09-03 11:46:05.259428+06,2019-09-03 11:45:44+06
386001,82526a42-8200-4d94-8e74-cfd64d39d623,2019-09-03 11:46:35.5655+06,2019-09-03 11:46:17+06
386002,c91a6ab3-7510-4df5-810a-c855615b904f,2019-09-03 11:47:29.029863+06,2019-09-03 11:46:37+06
386003,618de482-2755-43ea-ae8d-5257996055e0,2019-09-03 11:47:33.056846+06,2019-09-03 11:47:22+06
386004,d0e01f8a-52fb-4dfd-a844-905e5039fb3d,2019-09-03 11:47:55.6003+06,2019-09-03 11:46:01+06
386005,dce5deda-c255-4aef-b1df-9cbc7fd0ce96,2019-09-03 11:47:57.8633+06,2019-09-03 11:45:47+06
386007,c1d93473-d48b-4581-8c9e-3e8b8b46d789,2019-09-03 11:49:02.19725+06,2019-09-03 11:46:40+06
386008,f18c6ee4-f83d-449b-b883-d20962b2037c,2019-09-03 11:49:52.500044+06,2019-09-03 11:49:22+06
386009,b1a20902-0893-4bdf-b23f-718b2f1eb745,2019-09-03 11:49:53.859593+06,2019-09-03 11:45:50+06
386010,8e5569f1-a974-4dae-9f61-222b03491d25,2019-09-03 11:49:55.480047+06,2019-09-03 11:49:21+06
386011,357ee87d-77ca-40fe-ab4b-5edc9c1f4dc1,2019-09-03 11:50:05.291583+06,2019-09-03 11:47:59+06
386013,057c3052-2740-44f8-b324-9793e26398ac,2019-09-03 11:50:36.862615+06,2019-09-03 11:49:09+06
386014,27238c48-af1a-4a04-b1f3-3a409de84f4a,2019-09-03 11:51:01.121503+06,2019-09-03 11:45:28+06
386016,8dbef290-f2b0-4336-b113-abd26c5ab473,2019-09-03 11:51:49.030185+06,2019-09-03 11:49:54+06
386017,a1707055-79b1-4fb4-8ec8-0121a16fb7d3,2019-09-03 11:52:02.713331+06,2019-09-03 11:49:09+06
386018,5d77d4e8-d364-4b15-bce5-a3905b124ce7,2019-09-03 11:52:08.27492+06,2019-09-03 11:50:49+06
386019,076ea200-b8e6-4d20-99b5-3c951bf1b865,2019-09-03 11:52:53.168113+06,2019-09-03 11:35:35+06
386020,a81e3cc8-616d-4b7a-afd8-2c724b92f199,2019-09-03 11:53:40.356071+06,2019-09-03 11:51:54+06
386021,4a64d90b-d587-40e9-b8e6-71d3f936773b,2019-09-03 11:54:29.231756+06,2019-09-03 11:51:47+06
386022,b5b3711f-2404-4072-9150-c6532fb089a9,2019-09-03 11:54:33.754665+06,2019-09-03 11:51:30+06
386023,34a85fbf-ee3b-4090-b1a2-d4bb7724306a,2019-09-03 11:55:15.826445+06,2019-09-03 11:51:09+06
386024,47ab7d11-86f2-4fca-b16e-9e011050c51a,2019-09-03 11:56:12.290548+06,2019-09-03 11:55:29+06
386025,0705d1f5-b521-4452-ad55-b555e92a804a,2019-09-03 11:56:29.155294+06,2019-09-03 11:55:46+06
386026,b1478e81-bb90-4e4c-bc8e-92b76560708d,2019-09-03 11:56:33.431455+06,2019-09-03 11:54:45+06
386027,9a00bd8c-90e3-48d1-9308-8e0f721e6182,2019-09-03 11:57:04.451272+06,2019-09-03 11:56:17+06
386028,8cc94600-97ac-4185-a8ec-af6c46c9e7d1,2019-09-03 11:57:07.139057+06,2019-09-03 11:55:54+06
386029,649cdc14-e682-4cb2-a0b0-bbf661a6638d,2019-09-03 11:57:07.436641+06,2019-09-03 11:56:42+06
386030,dd4d759d-f4fb-4568-8932-f9ada94a6479,2019-09-03 11:57:09.655684+06,2019-09-03 11:37:08+06
386031,337389f7-1f3e-4ae4-9f4c-57068747254d,2019-09-03 11:57:40.565654+06,2019-09-03 11:57:09+06
386032,76513b66-7c76-4e91-a1ac-eb917d36cfa8,2019-09-03 11:57:41.882542+06,2019-09-03 11:56:07+06
386033,008361b8-0f1e-458f-9b92-41d514db3d5c,2019-09-03 11:57:54.062339+06,2019-09-03 11:50:14+06
386034,002c016d-fc6f-40d8-8a28-d1bfb44066be,2019-09-03 11:58:18.201262+06,2019-09-03 11:55:33+06
386035,43d39abb-241d-48a2-a71c-85309632311c,2019-09-03 11:58:51.78398+06,2019-09-03 11:58:29+06
386036,96965b3b-db25-4721-acc1-23a16504c1f1,2019-09-03 11:59:03.71033+06,2019-09-03 11:57:20+06
386037,55ff7e51-092c-4be8-ab53-d9e498e24b69,2019-09-03 11:59:18.650775+06,2019-09-03 11:55:26+06
386038,52e92620-d776-4544-b22c-5e746baa6477,2019-09-03 11:59:53.384666+06,2019-09-03 11:58:35+06
386039,cfbef957-4a60-421c-afd4-77ab23205fe1,2019-09-03 12:00:15.788303+06,2019-09-03 11:59:19+06
386040,b4f93e2b-c4e7-4b63-bc09-846b9607ddb0,2019-09-03 12:00:22.928351+06,2019-09-03 11:58:55+06
386041,250a1921-de1a-4bd4-ba54-d3a9dc849846,2019-09-03 12:01:04.498219+06,2019-09-03 12:00:31+06
386042,5d8613f0-2689-4b0a-a123-5323f7243697,2019-09-03 12:01:08.670316+06,2019-09-03 11:57:57+06
386043,9e0617b7-a0e2-4a7d-88e6-4a1594c4ccd0,2019-09-03 12:01:35.699785+06,2019-09-03 12:01:00+06
386044,4efee722-e17f-4317-9036-9d01e56e9766,2019-09-03 12:01:36.829936+06,2019-09-03 11:39:13+06
386045,2a46efc6-8291-442e-b643-9f7271bc99a8,2019-09-03 12:01:44.974784+06,2019-09-03 12:01:13+06
386046,13c4d610-87ee-43d0-b282-48d704776157,2019-09-03 12:02:36.169565+06,2019-09-03 12:00:51+06
386047,c0cbe99c-e0dd-4cb6-a468-9e9e527f06ae,2019-09-03 12:03:19.521973+06,2019-09-03 12:00:55+06
386048,03c17d1e-d7a3-4cdb-8ee4-20f998329dda,2019-09-03 12:03:44.080041+06,2019-09-03 12:01:47+06
386049,80dd3426-516e-471f-8973-7cf02805d35e,2019-09-03 12:03:44.982174+06,2019-09-03 12:01:28+06
386050,8c11ea01-ce82-4e16-85de-db067affc52e,2019-09-03 12:03:46.558839+06,2019-09-03 11:56:10+06
386051,6d45a3d6-3e57-4af1-a3d9-f7db6f8ee6bf,2019-09-03 12:03:53.599994+06,2019-09-03 11:48:39+06
386052,35f62887-e04f-4124-b8c7-6bf6be520140,2019-09-03 12:03:56.874389+06,2019-09-03 12:03:46+06
386053,48fcbbbc-275d-4e12-94a6-899666de50d3,2019-09-03 12:04:13.003337+06,2019-09-03 12:02:53+06
386054,32e1a604-0355-4b51-8bf7-4cf9661c2ba4,2019-09-03 12:04:14.695301+06,2019-09-03 12:02:40+06
386055,f0812299-98f5-4b8a-985e-0013799d6c83,2019-09-03 12:04:40.726333+06,2019-09-03 12:04:20+06
386056,31a0f8a5-6ad4-4da1-b672-fcdaa0a466c3,2019-09-03 12:05:05.03704+06,2019-09-03 11:56:26+06
386057,2ef47be1-86ae-442f-89fb-a67ace13ebbf,2019-09-03 12:05:19.931383+06,2019-09-03 12:02:05+06
386058,ecedc65b-ad69-4998-984c-71d6e4bef3e0,2019-09-03 12:05:55.587123+06,2019-09-03 12:05:35+06
386059,facb8d33-1282-4549-a415-14b32992d4ba,2019-09-03 12:06:16.794803+06,2019-09-03 12:04:54+06
386060,f8c61eec-1d6d-4931-b1f6-6633e09cf6a1,2019-09-03 12:06:32.127223+06,2019-09-03 12:04:32+06
386061,35336ec0-21f0-4e9e-bd1b-a8118a4ff3fe,2019-09-03 12:06:36.948225+06,2019-09-03 12:05:19+06
386062,14a41095-6475-442a-ac0e-f679b7c3ebb7,2019-09-03 12:06:48.458246+06,2019-09-03 12:06:01+06
386063,670d7073-0a46-4823-92fc-5d884c02b232,2019-09-03 12:06:50.201482+06,2019-09-03 12:03:57+06
386064,eaf6c897-ef07-4e9a-814d-fcc82d50c24d,2019-09-03 12:07:20.391642+06,2019-09-03 12:07:00+06
386065,71c33c5b-2349-44b8-9927-dcac5d4bae5e,2019-09-03 12:07:21.863025+06,2019-09-03 11:58:53+06
386066,8a54472c-d5e3-4975-abba-f2bea3948783,2019-09-03 12:07:41.162202+06,2019-09-03 12:06:47+06
386067,c1eeaf59-1082-4caf-85b6-c38530098bf6,2019-09-03 12:08:08.417444+06,2019-09-03 12:07:30+06
386068,9182483a-609b-4695-9409-a6ec105b085d,2019-09-03 12:08:13.497067+06,2019-09-03 12:07:20+06
386069,95a09535-5e64-459f-8273-cf3038697153,2019-09-03 12:08:15.405969+06,2019-09-03 11:25:11+06
386070,cad47a56-7b57-4c7e-9c34-b1fe9982cb81,2019-09-03 12:08:22.713493+06,2019-09-03 12:07:52+06
386071,e1168093-046f-4b76-895c-8e392a6c0f3c,2019-09-03 12:09:01.633992+06,2019-09-03 12:04:20+06
386072,adc05307-40b4-47f9-999f-2a7cc0e74c48,2019-09-03 12:09:19.689807+06,2019-09-03 12:09:00+06
386073,5bc296d4-fcaf-4e39-81b3-86492583fc6a,2019-09-03 12:09:35.746759+06,2019-09-03 12:08:57+06
386074,e235f1d7-51fc-4be4-9e2c-a39c947ea643,2019-09-03 12:09:51.286281+06,2019-09-03 12:08:39+06
386075,c2501b27-d8f9-49e7-b31b-6c2ec6efbcfa,2019-09-03 12:10:06.623187+06,2019-09-03 12:09:01+06
386076,6ac3b940-5234-4f3e-93e5-64ad167f0a44,2019-09-03 12:10:07.812152+06,2019-09-03 12:09:18+06
386077,75264ccd-5bb7-4b6f-a276-c219645a4b33,2019-09-03 12:10:10.247365+06,2019-09-03 12:08:16+06
386078,71c83bdf-e9fa-43cb-9c1c-f24ca6799bc3,2019-09-03 12:10:19.5077+06,2019-09-03 12:10:03+06
386079,9430378b-7023-41ec-bd5b-ea3290294927,2019-09-03 12:10:55.47454+06,2019-09-03 12:04:05+06
386080,2e8275da-bd16-4cd9-8b05-bec0e111cd55,2019-09-03 12:11:11.77915+06,2019-09-03 12:09:09+06
386081,9178f420-5af8-460b-b8a5-f3190f7540ce,2019-09-03 12:11:37.553353+06,2019-09-03 12:11:25+06
386082,57ad25ad-c844-4fa5-8fa8-c5a175afa3e6,2019-09-03 12:12:24.778685+06,2019-09-03 12:11:16+06
386083,d05c7112-4f1d-4f64-bd28-6aac40fc9847,2019-09-03 12:12:25.627255+06,2019-09-03 12:10:06+06
386084,aac6bb81-2c58-4985-a4ec-5472051f8182,2019-09-03 12:12:48.244606+06,2019-09-03 12:12:27+06
386085,5cc09bb0-251b-4ce0-a804-2825b9f7e2b9,2019-09-03 12:12:59.849487+06,2019-09-03 12:11:43+06
386086,1319621d-e967-492f-a0a5-36512b61d29f,2019-09-03 12:13:06.424059+06,2019-09-03 12:12:48+06
386087,2dbb1d85-a261-4b60-9d98-891318389abe,2019-09-03 12:13:36.986765+06,2019-09-03 12:10:32+06
386088,107df43a-588b-4e39-8ba8-d915c6aa9f9a,2019-09-03 12:13:42.180349+06,2019-09-03 12:06:48+06
386089,93368ce0-c429-4b6c-bc50-b5023064bfaa,2019-09-03 12:13:49.081645+06,2019-09-03 12:13:05+06
386090,e94f7d5b-01f6-4607-bddb-0adbd8dd4e54,2019-09-03 12:14:05.004603+06,2019-09-03 12:13:47+06
386091,17fe5767-ef1a-4bef-8ad7-89bdfa187794,2019-09-03 12:14:23.056719+06,2019-09-03 12:14:03+06
386092,27f2eaef-f12a-44f8-a6be-0bb2cde71f23,2019-09-03 12:14:30.524597+06,2019-09-03 12:12:57+06
386093,adb373f8-6e35-4647-a46b-193b4b8866ef,2019-09-03 12:14:40.237609+06,2019-09-03 12:14:21+06
386094,fe0acbd2-b225-423a-8a89-6d8104cae62d,2019-09-03 12:14:52.202863+06,2019-09-03 12:14:45+06
386095,50092826-723d-4c80-9091-e0a2dc73d92e,2019-09-03 12:14:56.159282+06,2019-09-03 12:14:38+06
386096,386dbf40-0ca1-4373-b46d-b905b7887d80,2019-09-03 12:15:10.237111+06,2019-09-03 12:11:34+06
386097,567f3f49-bfe0-4640-bcdb-71f5528bb4dd,2019-09-03 12:15:15.203876+06,2019-09-03 12:14:54+06
